two_words,cnt_in_true,cnt_in_fake,freq_true,freq_fake,total_cnt
"('two', 'men')",382,18,0.003560476842919591,0.000356477997385828,400
"('ukraine', 'was')",1,399,9.320620007642909e-06,0.007901928942052522,400
"('will', 'not')",201,198,0.0018734446215362245,0.003921257971244109,399
"('pay', 'more')",392,6,0.00365368304299602,0.00011882599912860934,398
"('more', 'taxes')",392,6,0.00365368304299602,0.00011882599912860934,398
"('in', 'real')",1,396,9.320620007642909e-06,0.007842515942488217,397
"('of', 'trumps')",2,394,1.8641240015285817e-05,0.007802907276112013,396
"('the', 'new')",37,358,0.0003448629402827876,0.007089951281340357,395
"('that', 'isnt')",6,389,5.592372004585745e-05,0.007703885610171506,395
"('he', 'is')",119,276,0.0011091537809095062,0.00546599595991603,395
"('doctor', 'could')",392,1,0.00365368304299602,1.9804333188101555e-05,393
"('real', 'time')",1,392,9.320620007642909e-06,0.0077632986097358105,393
"('asking', 'muslim')",392,1,0.00365368304299602,1.9804333188101555e-05,393
"('muslim', 'woman')",392,1,0.00365368304299602,1.9804333188101555e-05,393
"('woman', 'to')",392,1,0.00365368304299602,1.9804333188101555e-05,393
"('expected', 'to')",343,50,0.0031969726626215177,0.0009902166594050778,393
"('cory', 'booker')",367,25,0.0034206675428049473,0.0004951083297025389,392
"('men', 'to')",390,1,0.0036350418029807343,1.9804333188101555e-05,391
"('trump', 'won')",388,3,0.0036164005629654486,5.941299956430467e-05,391
"('because', 'theyre')",366,24,0.0034113469227973043,0.0004753039965144374,390
"('know', 'the')",314,76,0.0029266746823998734,0.0015051293222957183,390
"('many', 'more')",382,7,0.003560476842919591,0.0001386303323167109,389
"('legal', 'immigration')",276,113,0.002572491122109443,0.002237889650255476,389
"('bombshell', 'that')",1,388,9.320620007642909e-06,0.007684081276983404,389
"('isnt', 'getting')",1,388,9.320620007642909e-06,0.007684081276983404,389
"('getting', 'much')",1,388,9.320620007642909e-06,0.007684081276983404,389
"('much', 'notice')",1,388,9.320620007642909e-06,0.007684081276983404,389
"('notice', 'but')",1,388,9.320620007642909e-06,0.007684081276983404,389
"('top', 'diplomat')",1,388,9.320620007642909e-06,0.007684081276983404,389
"('a', 'bombshell')",1,388,9.320620007642909e-06,0.007684081276983404,389
"('weighing', 'whether')",1,387,9.320620007642909e-06,0.007664276943795303,388
"('was', 'texting')",1,386,9.320620007642909e-06,0.0076444726106072005,387
"('texting', 'in')",1,386,9.320620007642909e-06,0.0076444726106072005,387
"('were', 'wit')",1,386,9.320620007642909e-06,0.0076444726106072005,387
"('going', 'on')",263,123,0.002451323062010085,0.0024359329821364915,386
"('if', 'they')",263,123,0.002451323062010085,0.0024359329821364915,386
"('on', 'trumps')",132,253,0.0012303218410088638,0.0050104962965896935,385
"('dont', 'know')",17,368,0.00015845054012992945,0.007287994613221373,385
"('see', 'how')",379,5,0.003532514982896662,9.902166594050779e-05,384
"('to', 'take')",62,322,0.0005778784404738603,0.006376995286568701,384
"('are', 'we')",369,15,0.0034393087828202334,0.00029706499782152337,384
"('to', 'stage')",382,2,0.003560476842919591,3.960866637620311e-05,384
"('trump', 'in')",236,148,0.0021996663218037263,0.0029310413118390304,384
"('convicted', 'of')",382,1,0.003560476842919591,1.9804333188101555e-05,383
"('in', '2016')",5,378,4.660310003821454e-05,0.007486037945102389,383
"('believe', 'jussie')",381,1,0.003551156222911948,1.9804333188101555e-05,382
"('paid', 'two')",381,1,0.003551156222911948,1.9804333188101555e-05,382
"('smollett', 'paid')",381,1,0.003551156222911948,1.9804333188101555e-05,382
"('of', 'our')",38,344,0.0003541835602904305,0.006812690616706935,382
"('york', 'times')",4,378,3.7282480030571634e-05,0.007486037945102389,382
"('on', 'dems')",364,18,0.0033927056827820186,0.000356477997385828,382
"('stage', 'attack')",380,1,0.003541835602904305,1.9804333188101555e-05,381
"('now', 'you')",378,1,0.0035231943628890195,1.9804333188101555e-05,379
"('5', 'us')",377,1,0.0035138737428813765,1.9804333188101555e-05,378
"('killing', '5')",377,1,0.0035138737428813765,1.9804333188101555e-05,378
"('with', 'killing')",377,1,0.0035138737428813765,1.9804333188101555e-05,378
"('too', 'far')",375,2,0.003495232502866091,3.960866637620311e-05,377
"('attack', 'on')",315,62,0.002935995302407516,0.0012278686576622966,377
"('have', 'gone')",375,2,0.003495232502866091,3.960866637620311e-05,377
"('the', 'ukraine')",1,375,9.320620007642909e-06,0.007426624945538083,376
"('the', 'united')",269,107,0.0025072467820559424,0.0021190636511268664,376
"('gone', 'too')",372,4,0.003467270642843162,7.921733275240622e-05,376
"('calls', 'for')",321,54,0.002991919022453374,0.001069433992157484,375
"('chiefs', 'of')",1,374,9.320620007642909e-06,0.007406820612349982,375
"('an', 'actual')",370,4,0.003448629402827876,7.921733275240622e-05,374
"('man', 'a')",371,2,0.003457950022835519,3.960866637620311e-05,373
"('under', 'trump')",348,25,0.003243575762659732,0.0004951083297025389,373
"('being', 'an')",370,3,0.003448629402827876,5.941299956430467e-05,373
"('are', 'the')",234,139,0.0021810250817884407,0.002752802313146116,373
"('a', 'public')",5,368,4.660310003821454e-05,0.007287994613221373,373
"('united', 'states')",251,121,0.00233947562191837,0.002396324315760288,372
"('call', 'a')",369,3,0.0034393087828202334,5.941299956430467e-05,372
"('you', 'think')",342,30,0.0031876520426138747,0.0005941299956430467,372
"('without', 'it')",370,1,0.003448629402827876,1.9804333188101555e-05,371
"('man', '”')",369,2,0.0034393087828202334,3.960866637620311e-05,371
"('they', 'will')",85,286,0.0007922527006496473,0.005664039291797045,371
"('top', 'us')",1,370,9.320620007642909e-06,0.007327603279597576,371
"('it', 'being')",370,1,0.003448629402827876,1.9804333188101555e-05,371
"('an', 'appalling')",3,367,2.7961860022928726e-05,0.007268190280033272,370
"('actual', 'crime')",369,1,0.0034393087828202334,1.9804333188101555e-05,370
"('cant', 'call')",369,1,0.0034393087828202334,1.9804333188101555e-05,370
"('insane', 'sjw')",369,1,0.0034393087828202334,1.9804333188101555e-05,370
"('far', 'now')",369,1,0.0034393087828202334,1.9804333188101555e-05,370
"('”', 'without')",369,1,0.0034393087828202334,1.9804333188101555e-05,370
"('official', 'who')",1,369,9.320620007642909e-06,0.007307798946409474,370
"('sjw', 'have')",369,1,0.0034393087828202334,1.9804333188101555e-05,370
"('decades', 'of')",352,16,0.003280858242690304,0.0003168693310096249,368
"('taxes', 'because')",366,2,0.0034113469227973043,3.960866637620311e-05,368
"('pew', 'research')",366,1,0.0034113469227973043,1.9804333188101555e-05,367
"('dems', '2020')",366,1,0.0034113469227973043,1.9804333188101555e-05,367
"('2020', 'victory')",366,1,0.0034113469227973043,1.9804333188101555e-05,367
"('w', 'bush')",278,89,0.0025911323621247285,0.0017625856537410386,367
"('of', 'red')",366,1,0.0034113469227973043,1.9804333188101555e-05,367
"('time', 'for')",41,325,0.0003821454203133592,0.0064364082861330055,366
"('a', 'new')",53,313,0.0004939928604050742,0.006198756287875787,366
"('fan', 'of')",364,2,0.0033927056827820186,3.960866637620311e-05,366
"('intend', 'to')",358,7,0.0033367819627361612,0.0001386303323167109,365
"('appalling', 'excuse')",1,364,9.320620007642909e-06,0.007208777280468967,365
"('public', 'servant')",1,364,9.320620007642909e-06,0.007208777280468967,365
"('us', 'marine')",363,2,0.0033833850627743756,3.960866637620311e-05,365
"('of', 'drunk')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('drunk', 'driving')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('driving', 'charged')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('refugee', 'convicted')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('marine', 'veterans')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('victory', '–')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('veterans', 'their')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('their', 'spouses')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('–', 'americans')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('red', 'china')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('booker', 'on')",363,1,0.0033833850627743756,1.9804333188101555e-05,364
"('mass', 'murderer')",362,1,0.003374064442766733,1.9804333188101555e-05,363
"('theyre', '‘')",362,1,0.003374064442766733,1.9804333188101555e-05,363
"('murderer', 'fan')",362,1,0.003374064442766733,1.9804333188101555e-05,363
"('after', 'no')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('winning', 'tickets')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('no', 'winning')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('draft', 'lottery')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('lottery', 'swells')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('williamsons', 'after')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('swells', 'to')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('to', '3')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('3', 'zion')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('zion', 'williamsons')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('nba', 'draft')",361,1,0.00336474382275909,1.9804333188101555e-05,362
"('tickets', 'drawn')",360,1,0.003355423202751447,1.9804333188101555e-05,361
"('at', 'this')",324,37,0.0030198808824763025,0.0007327603279597576,361
"('first', 'overall')",358,1,0.0033367819627361612,1.9804333188101555e-05,359
"('overall', 'out')",358,1,0.0033367819627361612,1.9804333188101555e-05,359
"('draft', 'first')",358,1,0.0033367819627361612,1.9804333188101555e-05,359
"('of', 'habit')",357,1,0.003327461342728518,1.9804333188101555e-05,358
"('browns', 'draft')",357,1,0.003327461342728518,1.9804333188101555e-05,358
"('alien', 'accused')",356,1,0.0033181407227208756,1.9804333188101555e-05,357
"('anti', 'trump')",241,116,0.002246269421841941,0.0022973026498197806,357
"('mark', 'levin')",356,1,0.0033181407227208756,1.9804333188101555e-05,357
"('pay', 'one')",356,1,0.0033181407227208756,1.9804333188101555e-05,357
"('one', 'damn')",356,1,0.0033181407227208756,1.9804333188101555e-05,357
"('reparations', 'to')",356,1,0.0033181407227208756,1.9804333188101555e-05,357
"('alarmed', 'by')",1,356,9.320620007642909e-06,0.0070503426149641545,357
"('in', 'reparations')",356,1,0.0033181407227208756,1.9804333188101555e-05,357
"('checks', 'to')",348,9,0.003243575762659732,0.000178238998692914,357
"('to', 'anybody')",355,1,0.0033088201027132325,1.9804333188101555e-05,356
"('penny', 'in')",355,1,0.0033088201027132325,1.9804333188101555e-05,356
"('damn', 'penny')",355,1,0.0033088201027132325,1.9804333188101555e-05,356
"('anybody', 'period')",355,1,0.0033088201027132325,1.9804333188101555e-05,356
"('dont', 'intend')",355,1,0.0033088201027132325,1.9804333188101555e-05,356
"('foreign', 'born')",354,1,0.0032994994827055895,1.9804333188101555e-05,355
"('was', 'alarmed')",1,353,9.320620007642909e-06,0.00699092961539985,354
"('to', 'go')",319,35,0.0029732777824380877,0.0006931516615835545,354
"('left', 'in')",349,4,0.003252896382667375,7.921733275240622e-05,353
"('will', 'never')",94,258,0.0008761382807184334,0.005109517962530201,352
"('up', 'dummy')",350,1,0.0032622170026750177,1.9804333188101555e-05,351
"('we', 'want')",309,42,0.0028800715823616586,0.0008317819939002653,351
"('interfered', 'in')",1,349,9.320620007642909e-06,0.006911712282647443,350
"('pages', 'left')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('patrioticshut', 'up')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('‘', 'patrioticshut')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('willed', 'intellectual')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('intellectual', 'infant')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('more', 'pages')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('weak', 'willed')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('infant', 'checks')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('staff', 'under')",1,348,9.320620007642909e-06,0.006891907949459342,349
"('in', 'book')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('book', 'chapter')",348,1,0.003243575762659732,1.9804333188101555e-05,349
"('like', 'this')",87,261,0.000810893940664933,0.005168930962094506,348
"('supreme', 'court')",1,347,9.320620007642909e-06,0.00687210361627124,348
"('burger', 'king')",346,1,0.0032249345226444464,1.9804333188101555e-05,347
"('king', 'introduces')",346,1,0.0032249345226444464,1.9804333188101555e-05,347
"('introduce', 'bill')",301,46,0.0028055066223005155,0.0009109993266526716,347
"('is', 'not')",89,258,0.0008295351806802189,0.005109517962530201,347
"('ukraine', 'dealings')",1,346,9.320620007642909e-06,0.006852299283083139,347
"('none', 'recalled')",1,344,9.320620007642909e-06,0.006812690616706935,345
"('people', 'are')",329,16,0.003066483982514517,0.0003168693310096249,345
"('another', 'one')",17,325,0.00015845054012992945,0.0064364082861330055,342
"('they', 'are')",130,212,0.0012116806009935782,0.00419851863587753,342
"('in', 'syria')",232,109,0.0021623838417731546,0.0021586723175030698,341
"('maze', 'with')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('trials', 'following')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('testing', 'on')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('twice', 'the')",312,27,0.0029080334423845873,0.000534716996078742,339
"('with', 'cheese')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('of', 'testing')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('following', 'decades')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('on', 'mice')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('human', 'trials')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('in', 'center')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('enters', 'human')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('cheese', 'in')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('center', 'enters')",338,1,0.003150369562583303,1.9804333188101555e-05,339
"('house', 'democrats')",292,47,0.0027216210422317294,0.0009308036598407732,339
"('on', 'tuesday')",297,40,0.0027682241422699438,0.0007921733275240623,337
"('by', 'trumps')",2,334,1.8641240015285817e-05,0.00661464728482592,336
"('to', 'file')",2,334,1.8641240015285817e-05,0.00661464728482592,336
"('1', 'billion')",312,23,0.0029080334423845873,0.0004554996633263358,335
"('according', 'to')",262,72,0.002442002442002442,0.001425911989543312,334
"('recalled', 'any')",1,333,9.320620007642909e-06,0.006594842951637818,334
"('10', 'former')",1,333,9.320620007642909e-06,0.006594842951637818,334
"('adam', 'schiff')",2,331,1.8641240015285817e-05,0.006555234285261616,333
"('file', 'his')",1,332,9.320620007642909e-06,0.006575038618449717,333
"('chicago', 'police')",331,1,0.0030851252225298025,1.9804333188101555e-05,332
"('wants', 'to')",199,132,0.0018548033815209387,0.0026141719808294053,331
"('pete', 'buttigieg')",310,21,0.0028893922023693016,0.00041589099695013267,331
"('election', 'is')",1,330,9.320620007642909e-06,0.0065354299520735135,331
"('veritas', 'google')",329,1,0.003066483982514517,1.9804333188101555e-05,330
"('notre', 'dame')",329,1,0.003066483982514517,1.9804333188101555e-05,330
"('out', 'for')",65,265,0.0006058403004967891,0.005248148294846913,330
"('living', 'in')",311,18,0.0028987128223769447,0.000356477997385828,329
"('know', 'who')",14,314,0.00013048868010700072,0.006218560621063888,328
"('usa', 'today')",1,325,9.320620007642909e-06,0.0064364082861330055,326
"('us', 'diplomat')",1,325,9.320620007642909e-06,0.0064364082861330055,326
"('in', '2018')",313,13,0.0029173540623922303,0.00025745633144532023,326
"('his', 'presidential')",1,324,9.320620007642909e-06,0.006416603952944904,325
"('democrats', 'to')",305,19,0.0028427891023310873,0.0003762823305739296,324
"('on', 'our')",268,56,0.0024979261620482994,0.0011090426585336872,324
"('police', 'believe')",322,1,0.0030012396424610164,1.9804333188101555e-05,323
"('what', 'a')",193,130,0.0017988796614750813,0.0025745633144532024,323
"('intel', 'official')",1,322,9.320620007642909e-06,0.006376995286568701,323
"('to', 'testify')",1,321,9.320620007642909e-06,0.0063571909533806,322
"('im', 'calling')",321,1,0.002991919022453374,1.9804333188101555e-05,322
"('2018', 'to')",312,10,0.0029080334423845873,0.00019804333188101558,322
"('sure', 'how')",321,1,0.002991919022453374,1.9804333188101555e-05,322
"('more', 'direct')",1,321,9.320620007642909e-06,0.0063571909533806,322
"('ukraine', 'to')",1,321,9.320620007642909e-06,0.0063571909533806,322
"('at', 'a')",174,147,0.001621787881329866,0.0029112369786509287,321
"('it', 'to')",267,54,0.0024886055420406564,0.001069433992157484,321
"('repair', 'only')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('dame', 'repair')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('emmanuel', 'macron')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('macron', 'not')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('tell', 'billionaires')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('only', 'costs')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('billionaires', 'notre')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('costs', '200')",320,1,0.0029825984024457308,1.9804333188101555e-05,321
"('this', 'story')",233,87,0.0021717044617807976,0.0017229769873648355,320
"('launches', 'apprenticeship')",318,1,0.0029639571624304447,1.9804333188101555e-05,319
"('plan', 'would')",313,6,0.0029173540623922303,0.00011882599912860934,319
"('apprenticeship', 'website')",318,1,0.0029639571624304447,1.9804333188101555e-05,319
"('administration', 'launches')",318,1,0.0029639571624304447,1.9804333188101555e-05,319
"('the', 'presidents')",149,169,0.0013887723811387934,0.003346932308789163,318
"('we', 'will')",275,42,0.0025631705021018,0.0008317819939002653,317
"('second', 'intel')",1,316,9.320620007642909e-06,0.006258169287440092,317
"('pushed', 'for')",26,290,0.00024233612019871562,0.005743256624549452,316
"('vote', 'from')",315,1,0.002935995302407516,1.9804333188101555e-05,316
"('rapists', 'to')",315,1,0.002935995302407516,1.9804333188101555e-05,316
"('us', 'are')",302,14,0.002814827242308158,0.0002772606646334218,316
"('claim', 'to')",304,11,0.002833468482323444,0.00021784766506911712,315
"('the', 'wall')",291,24,0.0027123004222240864,0.0004753039965144374,315
"('has', 'to')",29,285,0.0002702979802216443,0.005644234958608944,314
"('murderers', '164k')",313,1,0.0029173540623922303,1.9804333188101555e-05,314
"('183k', 'murderers')",313,1,0.0029173540623922303,1.9804333188101555e-05,314
"('164k', 'rapists')",313,1,0.0029173540623922303,1.9804333188101555e-05,314
"('would', 'allow')",313,1,0.0029173540623922303,1.9804333188101555e-05,314
"('she', 'is')",70,243,0.0006524434005350035,0.0048124529647086784,313
"('us', 'population')",312,1,0.0029080334423845873,1.9804333188101555e-05,313
"('breaking', 'news')",5,308,4.660310003821454e-05,0.006099734621935279,313
"('the', 'former')",2,311,1.8641240015285817e-05,0.006159147621499584,313
"('allow', '183k')",312,1,0.0029080334423845873,1.9804333188101555e-05,313
"('seize', 'enough')",312,1,0.0029080334423845873,1.9804333188101555e-05,313
"('fentanyl', 'in')",312,1,0.0029080334423845873,1.9804333188101555e-05,313
"('enough', 'fentanyl')",312,1,0.0029080334423845873,1.9804333188101555e-05,313
"('dealings', 'is')",1,312,9.320620007642909e-06,0.006178951954687686,313
"('nyt', 'a')",1,312,9.320620007642909e-06,0.006178951954687686,313
"('hope', 'they')",309,3,0.0028800715823616586,5.941299956430467e-05,312
"('the', 'book')",308,4,0.002870750962354016,7.921733275240622e-05,312
"('minimum', 'wage')",310,2,0.0028893922023693016,3.960866637620311e-05,312
"('feds', 'seize')",311,1,0.0028987128223769447,1.9804333188101555e-05,312
"('comes', 'forward')",1,310,9.320620007642909e-06,0.0061393432883114826,311
"('i', 'am')",170,140,0.0015845054012992945,0.002772606646334218,310
"('deadline', 'to')",1,309,9.320620007642909e-06,0.006119538955123381,310
"('bullst', 'on')",308,1,0.002870750962354016,1.9804333188101555e-05,309
"('impeachment', 'inquiry')",1,308,9.320620007642909e-06,0.006099734621935279,309
"('cortez', 'climate')",308,1,0.002870750962354016,1.9804333188101555e-05,309
"('guru', 'im')",308,1,0.002870750962354016,1.9804333188101555e-05,309
"('trump', 'for')",264,45,0.0024606436820177277,0.00089119499346457,309
"('climate', 'fakery')",308,1,0.002870750962354016,1.9804333188101555e-05,309
"('climate', 'guru')",308,1,0.002870750962354016,1.9804333188101555e-05,309
"('calling', 'bullst')",308,1,0.002870750962354016,1.9804333188101555e-05,309
"('on', 'ocasio')",308,1,0.002870750962354016,1.9804333188101555e-05,309
"('when', 'he')",216,93,0.002013253921650868,0.0018418029864934447,309
"('must', 'be')",48,260,0.0004473897603668596,0.005149126628906405,308
"('maybe', 'we')",5,303,4.660310003821454e-05,0.006000712955994771,308
"('of', 'legal')",301,7,0.0028055066223005155,0.0001386303323167109,308
"('one', 'of')",130,177,0.0012116806009935782,0.0035053669742939756,307
"('to', 'introduce')",302,5,0.002814827242308158,9.902166594050779e-05,307
"('throw', 'the')",306,1,0.00285210972233873,1.9804333188101555e-05,307
"('shows', 'that')",3,304,2.7961860022928726e-05,0.006020517289182873,307
"('book', 'at')",305,1,0.0028427891023310873,1.9804333188101555e-05,306
"('committed', 'by')",303,2,0.002824147862315801,3.960866637620311e-05,305
"('that', 'maybe')",1,304,9.320620007642909e-06,0.006020517289182873,305
"('this', 'disgusting')",304,1,0.002833468482323444,1.9804333188101555e-05,305
"('this', 'notion')",2,303,1.8641240015285817e-05,0.006000712955994771,305
"('is', 'this')",225,79,0.0020971395017196546,0.001564542321860023,304
"('we', 'living')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('universe', 'are')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('who', 'interfered')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('alternate', 'universe')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('pedophile', 'rapist')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('veilwhat', 'alternate')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('disgusting', 'pedophile')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('remove', 'veilwhat')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('from', 'prison')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('is', 'detached')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('notion', 'advanced')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('detached', 'from')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('by', 'pompeo')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('gun', 'sales')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('advanced', 'by')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('pompeo', 'that')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('from', 'realityala')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('they', 'throw')",303,1,0.002824147862315801,1.9804333188101555e-05,304
"('jerry', 'nadler')",1,303,9.320620007642909e-06,0.006000712955994771,304
"('the', 'crimes')",302,1,0.002814827242308158,1.9804333188101555e-05,303
"('is', 'awesome')",299,4,0.0027868653822852294,7.921733275240622e-05,303
"('immigrants', 'too')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('conspiracy', 'theory')",1,301,9.320620007642909e-06,0.005961104289618569,302
"('too', '100')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('is', 'why')",87,215,0.000810893940664933,0.004257931635441835,302
"('crimes', 'of')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('isis', 'crimes')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('criminalizing', 'private')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('bill', 'criminalizing')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('of', 'isis')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('are', 'committed')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('by', 'legal')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('private', 'gun')",301,1,0.0028055066223005155,1.9804333188101555e-05,302
"('george', 'w')",278,23,0.0025911323621247285,0.0004554996633263358,301
"('knowledge', 'of')",2,298,1.8641240015285817e-05,0.005901691290054264,300
"('awesome', 'trump')",299,1,0.0027868653822852294,1.9804333188101555e-05,300
"('ukraine', 'controversy')",1,299,9.320620007642909e-06,0.005921495623242365,300
"('sales', 'on')",298,1,0.002777544762277587,1.9804333188101555e-05,299
"('health', 'care')",121,178,0.0011277950209247919,0.0035251713074820772,299
"('think', 'the')",9,288,8.388558006878618e-05,0.005703647958173248,297
"('tell', 'you')",288,9,0.0026843385622011577,0.000178238998692914,297
"('on', 'track')",295,2,0.002749582902254658,3.960866637620311e-05,297
"('thousands', 'of')",265,31,0.0024699643020253707,0.0006139343288311483,296
"('with', 'ukraine')",1,295,9.320620007642909e-06,0.00584227829048996,296
"('in', 'america')",176,120,0.001640429121345152,0.002376519982572187,296
"('5th', 'consecutive')",295,1,0.002749582902254658,1.9804333188101555e-05,296
"('planned', 'parenthood')",294,2,0.002740262282247015,3.960866637620311e-05,296
"('need', 'to')",183,112,0.0017056734613986521,0.0022180853170673744,295
"('up', 'in')",226,69,0.002106460121727297,0.0013664989899790075,295
"('for', 'them')",290,5,0.0027029798022164433,9.902166594050779e-05,295
"('of', 'energy')",293,2,0.002730941662239372,3.960866637620311e-05,295
"('get', '100')",294,1,0.002740262282247015,1.9804333188101555e-05,295
"('with', 'more')",3,292,2.7961860022928726e-05,0.005782865290925654,295
"('republican', 'senators')",1,294,9.320620007642909e-06,0.0058224739573018575,295
"('consecutive', 'year')",294,1,0.002740262282247015,1.9804333188101555e-05,295
"('to', 'top')",291,4,0.0027123004222240864,7.921733275240622e-05,295
"('energy', 'from')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('wall', 'outlet')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('outlet', 'in')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('in', 'finland')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('finland', 'by')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('from', 'unguarded')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('by', '2030')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('about', 'him')",285,9,0.002656376702178229,0.000178238998692914,294
"('sweden', 'announces')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('announces', 'plan')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('unguarded', 'wall')",293,1,0.002730941662239372,1.9804333188101555e-05,294
"('kurt', 'volker')",1,293,9.320620007642909e-06,0.005802669624113756,294
"('told', 'them')",291,2,0.0027123004222240864,3.960866637620311e-05,293
"('good', 'for')",161,132,0.0015006198212305082,0.0026141719808294053,293
"('transgender', 'athletes')",292,1,0.0027216210422317294,1.9804333188101555e-05,293
"('homicides', 'on')",291,1,0.0027123004222240864,1.9804333188101555e-05,292
"('to', 'call')",3,289,2.7961860022928726e-05,0.0057234522913613495,292
"('track', 'to')",291,1,0.0027123004222240864,1.9804333188101555e-05,292
"('i', 'told')",278,14,0.0025911323621247285,0.0002772606646334218,292
"('immigrants', 'not')",271,21,0.002525888022071228,0.00041589099695013267,292
"('top', '300')",291,1,0.0027123004222240864,1.9804333188101555e-05,292
"('300', 'for')",290,1,0.0027029798022164433,1.9804333188101555e-05,291
"('of', 'his')",69,222,0.0006431227805273607,0.004396561967758545,291
"('whistleblower', 'comes')",1,290,9.320620007642909e-06,0.005743256624549452,291
"('this', 'isnt')",200,90,0.0018641240015285817,0.00178238998692914,290
"('nearly', 'twice')",289,1,0.0026936591822088007,1.9804333188101555e-05,290
"('kill', 'nearly')",289,1,0.0026936591822088007,1.9804333188101555e-05,290
